viatico_key,commission_request_id,year_num,employee_key,procedure_key,route_key,source_key,start_date_key,end_date_key,commission_days,total_travel_allowance,commission_purpose_raw,purpose_category,quality_note,created_at
10920,2403951,2024,1673,1,370,1,20241014,20241015,1.5,1678970.0,ASISTIR A MESAS DE DIALOGO PARTICIPATIVO Y VISITA DE OBRA AL PROYECTO CONSTRUCCION DE LA TERMINACION DE LA TORRE MATERNO INFANTIL DE ALTA COMPLEJIDAD DEL HOSPITAL UNIVERSITARIO HERNANDO MONCALEANO PERDOMO EN NEIVA,VISITA,,2026-04-22 20:01:39
10921,2400110,2024,1632,1,885,1,20241015,20241017,2.5,0.0,"participar en las actividades del Programa ValorArte, un espacio para Expresarte. a realizarse en Melgar Los gastos seran asumidos por Cafam",OTROS,,2026-04-22 20:01:39
10922,2400276,2024,83,1,517,1,20241015,20241016,2.0,218183.0,"Realizar visita tecnica, decretada mediante auto No. 251 del 03 09 2024, revision ejecucion contrato de obra No. 1380 1562 2021, mejoramiento Institución Educativa en zona rural, dentro de la IP No. 80862 2024 49511",VISITA,,2026-04-22 20:01:39
10923,2400483,2024,1351,1,893,1,20241015,20241017,2.5,74351.0,"participar en las actividades del Programa ValorArte, un espacio para Expresarte. a realizarse en Melgar Los gastos seran asumidos por Cafam Excepto el trasporte de Bucaramanga a Aeropuerto Palo negro Lebrija",OTROS,,2026-04-22 20:01:39
10924,2400545,2024,1347,1,889,1,20241015,20241017,2.5,32811.0,"participar en las actividades del Programa ValorArte, un espacio para Expresarte. a realizarse en Melgar Los gastos serán asumidos por Cafam Excepto el transporte de Manizales a Pereira por donde se va realizar el transporte aereo",OTROS,,2026-04-22 20:01:39
10925,2400556,2024,1335,1,889,1,20241015,20241017,2.5,33401.0,"participar en las actividades del Programa ValorArte, un espacio para Expresarte. a realizarse en Melgar Los gastos serán asumidos por Cafam Excepto el transporte de Manizales a Pereira por donde se va realizar el transporte aereo",OTROS,,2026-04-22 20:01:39
10926,2400695,2024,1344,1,894,1,20241015,20241017,2.5,0.0,"participar en las actividades del Programa ValorArte, un espacio para Expresarte. a realizarse en Melgar Los gastos seran asumidos por Cafam",OTROS,,2026-04-22 20:01:39
10927,2400731,2024,1341,1,204,1,20241015,20241016,2.0,165908.0,"Realizar visita tecnica, decretada mediante auto No. 0452 del 17 09 2024, revision documentos y soportes relacionados con el contrato de operación de fecha 30 07 2007, dentro del PRF No. 80542 2019 35498",VISITA,,2026-04-22 20:01:39
10928,2400735,2024,571,1,889,1,20241015,20241017,2.5,34371.0,"participar en las actividades del Programa ValorArte, un espacio para Expresarte. a realizarse en Melgar Los gastos serán asumidos por Cafam Excepto el transporte de Manizales a Pereira por donde se va realizar el transporte aereo",OTROS,,2026-04-22 20:01:39
10929,2400773,2024,1357,1,893,1,20241015,20241017,2.5,72767.0,"participar en las actividades del Programa ValorArte, un espacio para Expresarte. a realizarse en Melgar Los gastos seran asumidos por Cafam Excepto el trasporte de Bucaramanga a Aeropuerto Palo negro Lebrija",OTROS,,2026-04-22 20:01:39
10930,2400786,2024,1353,1,145,1,20241015,20241017,3.0,307447.0,Verificacion Horas Extras personal administrativo de la Intitución Educativa SagradoCorazón de Jesús del Municipio El Tambo N,OTROS,,2026-04-22 20:01:39
10931,2400944,2024,100,1,61,1,20241015,20241017,2.5,1205096.0,"Realizar visita técnica control fiscal con el fin de verificar el cumplimiento del objeto contractual, calidad, cumplimiento de epecificiaciones técnicas Contrato Nos 330.20.3.23-2022 Y 330.20.3.22-2022",VISITA,,2026-04-22 20:01:39
10932,2400965,2024,1138,1,892,1,20241015,20241017,2.5,73627.0,"participar en las actividades del Programa ValorArte, un espacio para Expresarte. a realizarse en Melgar Los gastos seran asumidos por Cafam Excepto el Transporte de Tunja a Bogotá Tunja",OTROS,,2026-04-22 20:01:39
10933,2400976,2024,1334,1,885,1,20241015,20241017,2.5,0.0,"participar en las actividades del Programa ValorArte, un espacio para Expresarte. a realizarse en Melgar Los gastos seran asumidos por Cafam",OTROS,,2026-04-22 20:01:39
10934,2400982,2024,651,1,887,1,20241015,20241017,4.0,381096.0,"Visita de obras a Instituciones Educativas Jorge Eliécer Gaitán en Dagua, José Ignacio Ospina en Guacarí, Jorge Isaacs en El Cerrito y recuperación y mejoramiento de escenarios recreo deportivos en Pradera.",VISITA,,2026-04-22 20:01:39
10935,2401070,2024,1630,1,391,1,20241015,20241017,2.5,1183209.0,"Realizar visita especial, decretada mediante auto No. 764 del 22 09 2024, revision ejecucion del contrato de licitación pública con No. LP 017 2021, construccion de canales en concreto en barrios del municipio, dentro de la IP No. 80232 2024 49062",VISITA,,2026-04-22 20:01:39
10936,2401107,2024,1352,1,893,1,20241015,20241017,2.5,73408.0,"participar en las actividades del Programa ValorArte, un espacio para Expresarte. a realizarse en Melgar Los gastos seran asumidos por Cafam Excepto el trasporte de Bucaramanga a Aeropuerto Palo negro Lebrija",OTROS,,2026-04-22 20:01:39
10937,2401148,2024,1333,1,885,1,20241015,20241017,2.5,0.0,"participar en las actividades del Programa ValorArte, un espacio para Expresarte. a realizarse en Melgar Los gastos seran asumidos por Cafam",OTROS,,2026-04-22 20:01:39
10938,2401237,2024,1349,1,885,1,20241015,20241017,2.5,0.0,"participar en las actividades del Programa ValorArte, un espacio para Expresarte. a realizarse en Melgar Los gastos seran asumidos por Cafam",OTROS,,2026-04-22 20:01:39
10939,2401346,2024,1338,1,246,1,20241015,20241017,2.5,1004044.0,"Realizar visita tecnica, decretada mediante autos Nos. 290 del 29 09 2024 y 259 del 03 09 2024, revision sistema SISU, en la Caja de Compensacion Familiar CAFABA del municipio, dentro del PRF No. 80682 2023 45640",VISITA,,2026-04-22 20:01:39
10940,2401471,2024,1345,1,892,1,20241015,20241017,2.5,73260.0,"participar en las actividades del Programa ValorArte, un espacio para Expresarte. a realizarse en Melgar Los gastos seran asumidos por Cafam Excepto el Transporte de Tunja a Bogotá Tunja",OTROS,,2026-04-22 20:01:39
10941,2401545,2024,1340,1,892,1,20241015,20241017,2.5,76034.0,"participar en las actividades del Programa ValorArte, un espacio para Expresarte. a realizarse en Melgar Los gastos seran asumidos por Cafam Excepto el Transporte de Tunja a Bogotá Tunja",OTROS,,2026-04-22 20:01:39
10942,2401648,2024,133,1,888,1,20241015,20241017,3.0,344666.0,Visita de obra construcción Pista de Patinaje y de cancha multifuncional en Aracataca y mantenimiento y adecuaciones de canchas en Zona Bananera en el marco de la AC departamento de Magdalena vigencia 2023.,VISITA,,2026-04-22 20:01:39
10943,2401693,2024,1343,1,892,1,20241015,20241017,2.5,73837.0,"participar en las actividades del Programa ValorArte, un espacio para Expresarte. a realizarse en Melgar Los gastos seran asumidos por Cafam Excepto el Transporte de Tunja a Bogotá Tunja",OTROS,,2026-04-22 20:01:39
10944,2401770,2024,1354,1,889,1,20241015,20241017,2.5,33194.0,"participar en las actividades del Programa ValorArte, un espacio para Expresarte. a realizarse en Melgar Los gastos serán asumidos por Cafam Excepto el transporte de Manizales a Pereira por donde se va realizar el transporte aereo",OTROS,,2026-04-22 20:01:39
10945,2401835,2024,14,1,6,1,20241015,20241016,1.5,1748870.0,Asistir al II Congreso ANH 2024 Estrategias Energéticas para Colombia,OTROS,,2026-04-22 20:01:39
10946,2401888,2024,1348,1,894,1,20241015,20241017,2.5,0.0,"participar en las actividades del Programa ValorArte, un espacio para Expresarte. a realizarse en Melgar Los gastos seran asumidos por Cafam",OTROS,,2026-04-22 20:01:39
10947,2402206,2024,169,1,370,1,20241015,20241015,0.5,223535.0,Acompañamiento y Cubrimiento Periodístico en la visita del Señor Vice Contralor al Departamento del Huila,VISITA,,2026-04-22 20:01:39
10948,2402349,2024,214,1,890,1,20241015,20241017,2.5,1174884.0,Realizar visita tecnica para verificar presuntas irregularidades en la ejecución de obras civiles correspondientes al contato d eobra No CO-004-2022,VISITA,,2026-04-22 20:01:39
10949,2402472,2024,737,1,892,1,20241015,20241017,2.5,71752.0,"participar en las actividades del Programa ValorArte, un espacio para Expresarte. a realizarse en Melgar Los gastos seran asumidos por Cafam Excepto el Transporte de Tunja a Bogotá Tunja",OTROS,,2026-04-22 20:01:39
10950,2402536,2024,65,1,895,1,20241015,20241024,7.0,3020301.0,"Visita a obras de IE Quebradón en dos sedes e IE Jesús Amézquita en sector rural en Rioblanco e IE Fabio Torrijos, IE Técnica Agroindustrial, IE Antonio Nariño e IE José García en zona rural y Parque recreo deportivo en Fresno.",VISITA,,2026-04-22 20:01:39
10951,2402592,2024,1350,1,893,1,20241015,20241017,2.5,76008.0,"participar en las actividades del Programa ValorArte, un espacio para Expresarte. a realizarse en Melgar Los gastos seran asumidos por Cafam Excepto el trasporte de Bucaramanga a Aeropuerto Palo negro Lebrija",OTROS,,2026-04-22 20:01:39
10952,2402622,2024,1356,1,894,1,20241015,20241017,2.5,0.0,"participar en las actividades del Programa ValorArte, un espacio para Expresarte. a realizarse en Melgar Los gastos seran asumidos por Cafam",OTROS,,2026-04-22 20:01:39
10953,2402638,2024,229,1,22,1,20241015,20241016,1.5,710822.0,Acompañamiento periodístico concerniente al material audiovisual para redes sociales del Señor Contralor en la rendición de cuentas de la Corte Suprema de Justicia que se adelantará en la ciudad de Valledupar,OTROS,,2026-04-22 20:01:39
10954,2402701,2024,210,1,896,1,20241015,20241017,2.5,1361897.0,"Realizar visita técnica y verificar la funcionalidad, calidad, materiales y cantidades de obra ejecutada en las veredas Campo Alegre, El Churimo, El Aguacate, El Gavilán, San Antonio, Olival, y Sabanitas en zona rural del municipio de Montebello.",VISITA,,2026-04-22 20:01:39
10955,2402708,2024,360,1,891,1,20241015,20241017,2.5,989794.0,"Visita técnica de verificación Contrato CTO 095 2019, CTO 098 2020, CTO 033 2020, CTO 038 2021, CTO 097 2022 para las unidades I II II GENSA SA ESP en Paipa Boyacá, en atención a Denuncia SIPAR 2024-338381-80154D.",VISITA,,2026-04-22 20:01:39
10956,2402819,2024,224,1,406,1,20241015,20241017,2.5,1246581.0,Visita de obra al Colegio Marco Fidel Suárez e Institución Educativa Alfonso López en el marco de la auditoría de cumplimiento departamento de Caldas vigencia 2023.,AUDITORIA,,2026-04-22 20:01:39
10957,2402998,2024,1652,1,204,1,20241015,20241016,2.0,158487.0,"Realizar visita especial, decretada mediante auto No. 0452 del 17 09 2024, revision documentos y soportes relacionados con el contrato de operación de fecha 30 07 2007, dentro del PRF No. 80542 2019 35498",VISITA,,2026-04-22 20:01:39
10958,2403351,2024,171,1,370,1,20241015,20241015,0.5,231996.0,Acompañamiento fotográfico de la participación Señor Vice Contralor al Departamento del Huila,OTROS,,2026-04-22 20:01:39
10959,2403454,2024,1342,1,893,1,20241015,20241017,2.5,73613.0,"participar en las actividades del Programa ValorArte, un espacio para Expresarte. a realizarse en Melgar Los gastos seran asumidos por Cafam Excepto el trasporte de Bucaramanga a Aeropuerto Palo negro Lebrija",OTROS,,2026-04-22 20:01:39
10960,2403485,2024,1346,1,894,1,20241015,20241017,2.5,0.0,"participar en las actividades del Programa ValorArte, un espacio para Expresarte. a realizarse en Melgar Los gastos seran asumidos por Cafam",OTROS,,2026-04-22 20:01:39
10961,2403487,2024,724,1,589,1,20241015,20241017,2.5,1233476.0,"Verificacion del reparcheo, registro fotografico y medicion de las areas contempladas en cada una de las vias ubicadas en el casco urbano del municipio de Barbosa.",OTROS,,2026-04-22 20:01:39
10962,2403493,2024,304,1,891,1,20241015,20241017,2.5,1060167.0,"Visita técnica de verificación Contrato CTO 113 2021, CTO 001 2021, CTO 002 2021, CTO 040 2021, CTO 387 2021 para las unidades I II II GENSA SA ESP en Paipa Boyaca, en atención a Denuncia SIPAR 202-338381-80154D.",VISITA,,2026-04-22 20:01:39
10963,2403603,2024,1355,1,204,1,20241015,20241016,2.0,158326.0,"Realizar visita tecnica, decretada mediante auto No. 0452 del 17 09 2024, revision documentos y soportes relacionados con el contrato de operación de fecha 30 07 2007, dentro del PRF No. 80542 2019 35498",VISITA,,2026-04-22 20:01:39
10964,2403664,2024,228,1,391,1,20241015,20241017,2.5,1241894.0,"Realizar visita tecnica, decretada mediante auto No. 764 del 22 09 2024, revision ejecucion del contrato de licitación pública con No. LP 017 2021, construccion de canales en concreto en barrios del municipio, dentro de la IP No. 80232 2024 49062",VISITA,,2026-04-22 20:01:39
10965,2403908,2024,1337,1,885,1,20241015,20241017,2.5,0.0,"participar en las actividades del Programa ValorArte, un espacio para Expresarte. a realizarse en Melgar Los gastos seran asumidos por Cafam",OTROS,,2026-04-22 20:01:39
10966,2403919,2024,1631,1,894,1,20241015,20241017,2.5,0.0,"participar en las actividades del Programa ValorArte, un espacio para Expresarte. a realizarse en Melgar Los gastos seran asumidos por Cafam",OTROS,,2026-04-22 20:01:39
10967,2400034,2024,702,1,220,1,20241016,20241017,1.5,665414.0,"Realizar visita especial, decretada mediante auto No. 0652 del 01 10 2024, revision ejecucion contrato No. 184 de 2018, prestacion de servicios en gestion integral en salud y nutricion comunidad vulnerable, dentro del PRF No. 80442 2019 34848",VISITA,,2026-04-22 20:01:39
10968,2400316,2024,1358,1,22,1,20241016,20241017,1.5,1725563.0,ACOMPAÑAMIENTO AL SEÑOR CONTRALOR EN LA RENDICIÓN DE CUENTAS VALLEDUPAR,OTROS,,2026-04-22 20:01:39
10969,2400626,2024,319,1,900,1,20241016,20241017,1.5,676684.0,"Visita técnica contrato de concesión Nro. 005-2014, Concesión APP 4G Pacífico 3 AC ANI. Inicio de recorrido Unidad Funcional 3- Sector La Manuela, Tres Puertas, Ira, La Pintada. Traslado aéreo BOG- MZL- BOG. Traslados terrestres con Entidad.",VISITA,,2026-04-22 20:01:39
10970,2400704,2024,198,1,899,1,20241016,20241017,3.0,1146410.0,Inspección técnica a las instalaciones de los centros de patología y ciencias forenses medio ambiente propiedad planta y equipo infraestructura ubicado en Cartagena y Neiva,OTROS,,2026-04-22 20:01:39
10971,2400837,2024,1013,1,897,1,20241016,20241017,1.5,753544.0,"Participar desde el componente técnico en la audiencia pública sobre Reforma Agraria, Desarrollo Rural y Soberanía Alimentaria citada por la Comisión Quinta del Congreso de la República.",OTROS,,2026-04-22 20:01:39
10972,2401170,2024,450,1,71,1,20241016,20241017,1.5,1331486.0,"Realizar visita de inspeccion fisica, decretada mediante auto No. 1286 del 11 09 2024, revision ejecucion ordenes de compra venta en Institucion educativa en zona rural del municipio El Carmen de Bolivar, dentro del PRF No. 80132 2022 45116",VISITA,,2026-04-22 20:01:39
10973,2401432,2024,335,1,901,1,20241016,20241024,6.0,2290872.0,"Verificar las adecuaciones correspondientes a obras civiles para disponer de la oficina 207 ubicada en el edificio San Pablo calle 49B 64B-54 en Medellín y calle 23 No. 1 18 de 1500M2, de la ciudad de Montería",OTROS,,2026-04-22 20:01:39
10974,2401655,2024,1359,1,902,1,20241016,20241017,1.5,750759.0,Visita de obra a la construcción de la Institución Educativa Manzanares en el marco de la auditoría de cumplimiento departamento de Caldas vigencia 2023.,AUDITORIA,,2026-04-22 20:01:39
10975,2401765,2024,138,1,22,1,20241016,20241017,1.5,1771851.0,Asesorar y acompañar al Señor Contralor General de la República a la Rendición de Cuentas ante la Corte Suprema de Justicia y Liderar diálogos e iniciativas de CFP en la Gerencia Cesar.,OTROS,,2026-04-22 20:01:39
10976,2401786,2024,623,1,897,1,20241016,20241017,1.5,983743.0,"Participar desde el componente jurídico en la audiencia pública sobre Reforma Agraria, Desarrollo Rural y Soberanía Alimentaria citada por la Comisión Quinta del Congreso de la República.",OTROS,,2026-04-22 20:01:39
10977,2401852,2024,111,1,222,1,20241016,20241017,1.5,1656933.0,"Encuentro con veedurías ciudadanas sobre temas relacionados con SGP Educación Propósito General Deporte y Cultura, infraestructura deportiva, educativa, cultural y PAE. Asimismo, se hará seguimiento al avance de la AC Chocó Quibdó.",OTROS,,2026-04-22 20:01:39
